21 11315 36455
-15.09206009494533
8.591285336370142
0.03472680104880275
1.495380426428429
11.83422118638219
-4.566233787947793
1.495380426428429
11.83422118638219
-4.566233787947793
-14.94282276506983
8.695676616385292
0.0146523448051202
-5.246084682014002
10.40410986615326
-0.5887607714522934
-5.282188362426472
10.8703801679688
-0.8053320305308781
-4.84970763752843
11.80336394872119
-0.2573570506354471
-16.28541391013902
11.76998485790971
0.01172383402926541
-0.3313344740616873
-24.51464743285701
48.3799513519336
-0.05294417353569322
-23.29845435909007
48.50807214764946
45.09413595862824
-26.25405571574963
15.31428877665228
45.09413595862824
-26.25405571574963
15.31428877665228
-9.049967604715157
-24.88620431864442
1.548426118654964
-10.05126071303754
-24.641793361398
1.542809318303241
-6.678879596058473
-23.97373166838911
3.202647356856891
-0.4321598700701103
-21.75664745203898
47.70611468767612
-3.63338337157944
-24.15716648233199
0.1226617927205942
-3.175901833074216
-24.07115489078333
1.074591901191845
-3.175901833074216
-24.07115489078333
1.074591901191845
-0.3662183097040523
-21.68852108427254
47.76943956541526
-3.04817521186424
-24.0333444424149
1.012928028410935
-0.3057896323953664
-21.61413051705343
47.87362669873566
-0.3057896323953664
-21.61413051705343
47.87362669873566
-1.226640772821839
-24.04249458207395
-0.1895094505522495
-0.2328300050381618
-21.49675727612834
47.91546035194187
-0.3765133950779729
-21.43664871451989
47.85438060290653
-0.3765133950779729
-21.43664871451989
47.85438060290653
0.1966598708142423
-21.43953144957746
48.10173716328219
-0.06505895910735361
-21.43490417090222
48.00914339343596
0.03274290405769669
-21.39373558317618
48.04655155148203
-0.4471705050889998
-21.14287481570594
47.91820707986214
-0.1648066288487643
-20.9675874782457
47.95948063551953
-7.260923551337882
-22.47769483606324
4.837111581733379
-0.1801399383638334
-20.85134998297762
47.94471776783283
35.80090546796685
-25.03346902801446
-43.98738519686574
-5.818726665116146
-22.3619580211614
-0.04200756618657273
-4.014131257004279
-22.43043183359584
-0.9284272527552695
-0.4759320291283917
-20.32721642509987
47.12096556606696
-0.6019243788195099
-20.26375058759346
47.22496286562195
47.12989390375826
-22.45621574172935
9.952315522186927
1.973678532619605
-21.70480437830661
-4.850584967897007
13.03675714103131
-22.17953282048785
-15.82728265319328
5.189560102686499
-21.76681305730589
-7.868947031312212
-0.6445758062553298
-21.15039326777909
-1.48061646149293
16.9847595547497
-21.97894985991686
-20.64586858375076
7.07690461285036
-21.234073465446
-1.83449079825337
-6.136219103935803
-20.80133861772093
2.282883853964061
1.719687437976304
-21.04454154832325
-4.722885338189464
-0.1437318842523141
-20.90788690072265
-1.962736516276625
-4.211062701390937
-20.7777612980068
-0.1055571953607768
-4.563104409890311
-20.75381917434922
0.1762212791122167
1.131766021763389
-20.84524217758526
-4.142409560852359
1.131766021763389
-20.84524217758526
-4.142409560852359
1.409605691457293
-20.81212110575932
-3.730290443950819
-4.517090615442616
-20.59468453320787
0.1460589148970394
3.245622858626988
-20.83947207225573
-5.823888007318902
19.99845953291202
-21.51592988975981
-24.941317814805
-3.443938919024531
-20.53034875534935
-0.3873249583409714
3.694937093388098
-20.71373566491133
-5.80286814343089
-0.08317310898810995
-19.4538977874084
47.90673169934168
-0.1809316790010177
-19.44820293934758
48.06817004575984
0.6024390752257431
-20.62291739377223
-3.540499938400362
-4.129615430227775
-20.42430041542397
-0.05250647624343011
22.47953736797731
-21.22904759220804
-26.62375968973174
2.886901955056128
-20.41735702195027
-4.721981764418993
-0.02008252300161475
-19.30227051124692
47.92443875173163
-1.072323957334975
-20.2248462319264
-0.6273358452265211
0.009904326060441662
-20.02080094872412
-1.380555188579127
-3.733232699128435
-19.86029986729081
0.4618167843288623
-12.6883316503837
-19.54272332866793
11.51332308171879
50.64547026098185
-20.31310441840919
3.352936049957195
50.68264399231495
-20.28366525061578
3.58089120385499
21.69016622592947
-20.20728354004376
-26.73948199299677
51.5673618106079
-20.83288991998729
-66.39731719179339
20.78550166896601
-19.9135120688259
-25.7460388216377
20.51796902726656
-19.78893760330089
-25.58060338661044
4.468057563550451
-19.3461551135391
-6.650688294184
-0.6984503466857276
-18.63449187790597
47.03457641334121
-0.2134188265184539
-18.60273779201568
48.23941843629463
14.92863297182773
-19.44297148713406
-17.8771622489501
79.34919560736928
-20.26805662155233
-50.15717689376793
50.40787452126759
-19.4723207241714
2.938145952333401
77.84381364608393
-20.09861872296125
-49.28481354186577
208.4463003787253
-23.10169280188052
-328.5140134993767
4.977055576010249
-18.85145894532636
2.550046384408589
17.65973235362692
-19.09534340913003
-21.35018726542949
-13.58031884649886
-18.38261993976782
1.957509984798804
66.07797080000911
-18.28121711152993
-85.2311647423021
13.42071088150563
-17.91976539263547
-16.24551180252218
65.62406747032578
-17.67508604885331
-84.95827731400426
14.76849888766622
-17.66916913318692
-17.85492201270545
-8.285627885087701
-17.22228969886754
3.340901745696272
-2.127470102946133
-17.02627906808803
-0.2003768603233496
-2.127470102946133
-17.02627906808803
-0.2003768603233496
-7.035763592770079
-16.89400386240684
1.456590223573685
45.71112611831637
-16.84320947948434
12.53059119513442
46.26202147589065
-16.79851974512317
11.05788144709557
-9.945873085164134
-16.84048757015022
1.952309564121663
45.85057601466602
-16.69126027656642
13.92315961960142
46.22755255748569
-16.67310442837148
13.74709254633985
47.74553316115726
-16.65896402674447
19.89511133448123
49.72225690053595
-16.60662795580905
22.15815550234569
46.12791697147889
-16.49355040859658
16.39086496298658
47.61810268582376
-16.29749280190617
8.678338734482224
713.6811560433591
0.7018889678901442
-989.7686303931741
63.03343766200008
-14.79628452122317
-82.16397120361474
46.45262304829845
-15.95102916679042
17.03327377516145
61.62513750636685
-14.19778196067962
-80.63263825909038
696.3362744663297
13.60207748748964
-974.9463938500851
87.03798526318268
-12.58362443079594
-57.92610807868004
57.6760164147662
-12.45634034773875
-74.78276833195635
52.43138481919623
-12.62656161949021
-67.72662264227965
50.00427074389187
-14.38352238092075
3.339078898824342
46.58559757955601
-14.55027552498435
10.81118262730167
50.091316322757
-14.29329881231018
3.088179646300111
16.44647453987102
-14.09110182498033
-19.82807142978754
677.9199701090042
19.3118952237452
-984.6808854831723
18.20367476679791
-13.90158811525643
-22.06029621083031
-15.47207598277441
-15.08089035830613
7.208173103016642
77.31801053476568
-11.81211693728221
-40.49359180225992
213.9349765142667
0.8079139139611392
-341.7854587820127
214.1063953790654
0.8000542180284689
-342.0925530883633
66.02837133215841
-9.230474828099352
-85.85101232108204
49.17880650262718
-12.61606475978453
6.190841616965006
213.6486044728814
4.141523840583339
-345.7380150949325
701.6761028837492
39.36978617764926
-985.6860584770882
214.6506401177328
6.048334743780966
-343.2111505025284
214.6506401177328
6.048334743780966
-343.2111505025284
29.47806525192086
-10.13484573358826
-36.0235915757704
45.95068701069042
-11.44007476527792
11.74665982144189
21.56928209413508
-13.69309020197409
48.51855802990553
21.82082712285509
-13.68325298501999
48.61921763456358
45.97929587970861
-11.14183311097189
11.86205538827194
46.00209042287455
-11.29944418516827
15.48383858070711
46.07368906401024
-11.27476808964992
16.6543171458852
46.85274692563525
-11.33668706264118
18.81379953452559
1.107104034715639
-11.40763211615146
-3.491119171072436
46.92594348973726
-11.21707495564896
18.74772018508076
46.38658663629287
-11.13082036040425
16.8424062378615
47.563810320871
-11.18453280921931
19.99357541406749
80.58208481472562
-3.131630315324196
-112.5454972382765
50.30035715067692
-10.15717444284777
3.620386060917498
48.42282551362938
-11.07186945132205
20.76627391513974
212.5843921659778
13.92336984128364
-347.3892976748529
24.04538124281219
-8.843422144292976
-29.85788685181781
16.93303137287836
-9.495384115919974
-20.50892145177143
16.93303137287836
-9.495384115919974
-20.50892145177143
-5.202565481817241
-11.13867611358208
1.241149990640501
-7.692148079567048
-11.22553703226545
1.98389611287304
47.16440502153751
-10.48557707990211
19.68726862573272
21.96991887073609
-12.94047417443467
48.71308217394354
-7.808564286320969
-11.1041936820654
2.335895166866997
-7.923384352470825
-11.13571730681394
2.69597910771741
47.96301622569048
-10.41588635419548
20.4550131840157
47.69082578762829
-10.37706866198353
20.26075121407294
45.83420707794151
-10.00766540962824
13.43814272855398
47.66422238973263
-10.29396988111756
19.9391519055753
47.49199692875235
-10.26491305755149
19.69338294178103
49.90081438310941
-9.147899602471444
3.414026347192734
13.71723127740277
-8.603308819931728
-16.96909699656827
46.42980888427094
-9.280288657688381
14.5182530724288
22.40529102131802
-6.788350477569361
-28.00196838662907
78.64192206518166
1.551995261466027
-115.0578420894853
17.38189626335927
-7.119831083003537
-20.50046534702128
31.19365813449825
-4.792380386258747
-38.30172217525396
38.2273920358663
-3.744085162689586
-48.24283357892404
-1.930465050537794
-8.744391606032018
-1.659201473098682
-7.608284865365683
-9.139358375878766
1.871626578872342
-7.732766963964128
-8.900765591925486
1.907876864901524
27.16121298043158
-4.544885749566109
-34.01511843332107
50.0584233119786
-6.405096341126591
3.191156199620694
-7.736786238209342
-8.638541364984109
1.67041904606809
-6.782130962516928
-8.534913134690481
1.291268701857645
-6.634116060410899
-8.481717590287158
0.8049300874134463
21.28279262948075
-4.424234996223781
-26.56869399063437
20.5608213785382
-4.400253541960013
-25.82335806082393
46.23924094142244
-6.334134554117139
14.25686463612741
27.77928193428326
-2.68395487408883
-34.73582778033126
17.19222454821512
-4.363953368680989
-20.98500142345874
17.19154882951093
-4.021391189807655
-21.0547874103231
49.48520815586085
-4.628800792098221
3.723196207344277
47.59713571101481
-5.805415303940703
18.77462022644185
46.11716725555249
-5.596810868228101
16.07040159146308
46.69005151738705
-5.504042230764693
16.76636222461477
-0.6582653389439935
-6.012796001048924
-2.632116650286391
28.97478600528157
-1.179691595792414
-35.37790309707147
46.6919763917208
-5.387112521673443
18.12064114855685
48.66092126328964
-5.459994960593359
20.54985873244382
78.85662828320959
10.12020035157021
-120.9790645015591
49.14789853605885
-5.454410259355826
21.06112157172686
17.28042207418697
-2.918536596392545
-21.08223513231201
78.23501198363033
10.50405019890151
-121.2446426987888
45.95039154046005
-4.256595551784752
9.958055888138482
78.89574668483453
11.24494487743689
-122.9860649530626
17.33739279559962
-2.41088265087517
-20.86017302047327
6.782654835074048
-3.853373899729781
-10.78547142937482
2.003639656494545
-4.624886226270293
-5.504105313586503
29.14440575182759
0.2106046175549522
-35.06361994419971
50.817343079229
-2.578189608822649
3.294930015158778
48.49751556668247
-4.375261720213261
20.49499802242688
49.16732630713231
-4.299016423755284
20.125707497722
54.48759686264186
-1.234818481638382
-5.779961376798021
24.19672569256836
0.156577950030944
-30.13312100501726
13.19906898081071
-1.997496715931921
-16.54825239471358
13.43404169075765
-1.901231680324213
-16.76682764071827
27.69641900980956
0.9016393459872886
-34.36054693397129
50.05141400156928
-1.668501318611372
2.718348184109508
13.59994163078948
-1.487724489799881
-17.46013182790579
54.5251879454088
0.1126879799478786
-7.073795144800827
11.89968548416405
-1.538499991802447
-15.29762839983176
49.40881407509706
-3.362119703153624
21.66777684931395
45.36454431679736
6.887291127997384
-65.22746491954398
13.66575951714756
-0.8635851764174757
-16.87345060086717
49.99052612019812
-0.7811842075817376
3.050864887529291
78.98165744174609
16.0049571532916
-122.7207853149411
50.70180214452716
-0.7152640540438301
3.213605600833149
-12.25198269510827
-4.574026000878439
1.522783776405434
15.31223517125182
-0.3739751618734754
-18.30056698527287
45.05887053759673
7.192009994255908
-65.39014110846985
16.99140667270983
0.03421895292596071
-20.52317064737939
45.29660573950674
7.471538400718178
-65.65161525566153
45.29660573950674
7.471538400718178
-65.65161525566153
46.50927532522577
-2.055319726254048
16.16652627720138
46.30964355419387
-2.087269971888977
16.38508981366858
46.55410832259129
-1.529191670130416
14.24866717480089
6.235191264578118
-1.177043783858926
-9.95454522919627
5.330614523100693
-1.120735350188153
-8.663586641790859
15.18529503229428
0.857384008475443
-17.61399533698976
15.37203722709613
0.956531012760601
-17.47124990817599
14.93982973610317
0.9419415168653673
-17.44937178571774
14.54497065529631
0.9879833559187298
-17.91405137469345
11.39002173727791
0.5520961927769716
-14.83384898570494
46.09738985447539
0.5563179599489799
10.22807144009761
4.905295190155334
-0.05326407571836951
-7.707669895446434
45.83042724701856
0.5655889332113273
10.86587884303562
45.97158325528843
-0.006368449975481892
16.74850676252038
48.45422395503816
-0.2409658914591617
20.01811775097533
45.88394604850714
1.485259693706584
16.03983633918494
3.347955155407274
1.454710531662256
-5.941351171095713
18.4312955279261
7.553042813936576
-31.01485230352724
-13.25131993190194
-0.09320612660862068
1.059976339950352
18.44202925160388
8.534209196431016
-31.5785156078172
-2.556820324849253
1.723189446347087
-0.7538228879448861
18.24623686361117
8.703402600966742
-31.29278534880537
-3.663222784196933
1.78084779563101
-0.2381177806247148
55.98150106584422
6.075339648711649
7.230169665305053
55.98150106584422
6.075339648711649
7.230169665305053
56.48569769848742
6.075174683386336
7.52451434204162
56.48569769848742
6.075174683386336
7.52451434204162
-4.138639276222379
1.785409713710888
-0.01674849593963105
56.44699988590563
6.211107857789409
6.982744452006292
56.4008622476769
6.124264002843287
7.421663315416137
-4.637380995545636
1.746851550940452
0.4344574903847048
16.15814149377004
9.598503013335559
-32.72794038533316
-11.29531723823268
1.838216561335307
1.003437377516745
74.93470549516636
15.63695288989497
-29.62372119345916
79.95456349990435
15.9590173079476
-26.95111239435785
4.016982573853705
5.6305822508016
-8.017575220497649
81.3676027032955
16.62854115476437
-24.6241660949717
75.62943808237031
17.06256394217656
-29.03755365931266
-1.34119500068845
4.82157555363553
-2.683526204619328
-1.34119500068845
4.82157555363553
-2.683526204619328
0.8752424252269829
5.693923525023945
-4.433592437184773
-13.30022369000628
3.230276586119944
1.084309132701946
-1.302276537175742
5.523862861633973
-2.768304971833351
0.8937298559090857
6.950220166554721
-3.588956095493122
0.2556251408131419
6.948684993484155
